,0
1602,0.002313671856274411
1603,0.0023148306807822074
1604,0.0031984546829172053
1605,0.0027816975811089015
1606,0.00578300281731151
1607,0.002789158479157771
1608,0.005402325381026976
1609,0.003925100347585188
1610,0.003990871029207828
1611,0.0019733694547999733
1612,0.002075727762160968
1613,0.003748214427391462
1614,0.004210255911150119
1615,0.00554131183257951
1616,0.004504819346434641
1617,0.003702646238660888
1618,0.0020699922223479015
1619,0.0013109006502084648
1620,0.0008892739546587716
1621,0.0023653766896196554
1622,0.0016880051213430183
1623,0.0023372889804834976
1624,0.002503486508133738
1625,0.002502660395913424
1626,0.00040845368689891814
1627,0.004679440108333811
1628,0.0015296751654875335
1629,0.0020083295805633345
1630,0.0006974523216273787
1631,0.00027757228665134065
1632,0.003822127065901191
1633,0.00176825660108765
1634,0.005459801194599826
1635,0.0026360501525814228
1636,0.001953461978269231
1637,0.0035761135566025454
1638,0.001956509734655991
1639,0.0034539448632954725
1640,0.0022621666293245143
1641,0.0026473468230721483
1642,0.002010899376581478
1643,0.003328851512863213
1644,0.001410706804366245
1645,0.0016044366903230519
1646,0.0013527664426178435
1647,0.0020459522384065703
1648,0.0017969984058878615
1649,0.0030968806339177492
1650,0.0021538342431106964
